LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISL,GDP,TOT,MLN_USD,A,1979,2460.543,E
ISL,GDP,TOT,MLN_USD,A,1980,2837.01,E
ISL,GDP,TOT,MLN_USD,A,1981,3237.901,E
ISL,GDP,TOT,MLN_USD,A,1982,3512.02,E
ISL,GDP,TOT,MLN_USD,A,1983,3571.07,E
ISL,GDP,TOT,MLN_USD,A,1984,3852.677,E
ISL,GDP,TOT,MLN_USD,A,1985,4105.39,E
ISL,GDP,TOT,MLN_USD,A,1986,4450.684,E
ISL,GDP,TOT,MLN_USD,A,1987,4950.499,E
ISL,GDP,TOT,MLN_USD,A,1988,5120.525,E
ISL,GDP,TOT,MLN_USD,A,1989,5335.02,E
ISL,GDP,TOT,MLN_USD,A,1990,5599.449,E
ISL,GDP,TOT,MLN_USD,A,1991,5775.869,E
ISL,GDP,TOT,MLN_USD,A,1992,5708.183,E
ISL,GDP,TOT,MLN_USD,A,1993,5920.238,E
ISL,GDP,TOT,MLN_USD,A,1994,6264.876,E
ISL,GDP,TOT,MLN_USD,A,1995,6403.701,
ISL,GDP,TOT,MLN_USD,A,1996,6660.757,
ISL,GDP,TOT,MLN_USD,A,1997,7286.043,
ISL,GDP,TOT,MLN_USD,A,1998,7870.935,
ISL,GDP,TOT,MLN_USD,A,1999,8198.7,
ISL,GDP,TOT,MLN_USD,A,2000,8374.03,
ISL,GDP,TOT,MLN_USD,A,2001,9083.648,
ISL,GDP,TOT,MLN_USD,A,2002,9375.293,
ISL,GDP,TOT,MLN_USD,A,2003,9467.117,
ISL,GDP,TOT,MLN_USD,A,2004,10402.566,
ISL,GDP,TOT,MLN_USD,A,2005,11074.926,
ISL,GDP,TOT,MLN_USD,A,2006,12060.245,
ISL,GDP,TOT,MLN_USD,A,2007,12918.594,
ISL,GDP,TOT,MLN_USD,A,2008,13879.916,
ISL,GDP,TOT,MLN_USD,A,2009,13333.702,
ISL,GDP,TOT,MLN_USD,A,2010,12650.175,
ISL,GDP,TOT,MLN_USD,A,2011,13059.434,
ISL,GDP,TOT,MLN_USD,A,2012,13471.498,
ISL,GDP,TOT,MLN_USD,A,2013,14378.252,
ISL,GDP,TOT,MLN_USD,A,2014,15058.764,
ISL,GDP,TOT,MLN_USD,A,2015,16276.45,
ISL,GDP,TOT,MLN_USD,A,2016,17939.411,
ISL,GDP,TOT,MLN_USD,A,2017,19106.258,
ISL,GDP,TOT,MLN_USD,A,2018,20177.371,
ISL,GDP,TOT,MLN_USD,A,2019,20985.056,
ISL,GDP,TOT,MLN_USD,A,2020,19564.131,
ISL,GDP,TOT,MLN_USD,A,2021,21540.052,
ISL,GDP,TOT,USD_CAP,A,1970,3854.759857,E
ISL,GDP,TOT,USD_CAP,A,1971,4535.010746,E
ISL,GDP,TOT,USD_CAP,A,1972,4946.879576,E
ISL,GDP,TOT,USD_CAP,A,1973,5492.040523,E
ISL,GDP,TOT,USD_CAP,A,1974,6240.85871,E
ISL,GDP,TOT,USD_CAP,A,1975,6777.783934,E
ISL,GDP,TOT,USD_CAP,A,1976,7504.588656,E
ISL,GDP,TOT,USD_CAP,A,1977,8607.995528,E
ISL,GDP,TOT,USD_CAP,A,1978,9690.757513,E
ISL,GDP,TOT,USD_CAP,A,1979,10899.46226,E
ISL,GDP,TOT,USD_CAP,A,1980,12434.24783,E
ISL,GDP,TOT,USD_CAP,A,1981,14028.85307,E
ISL,GDP,TOT,USD_CAP,A,1982,15008.82653,E
ISL,GDP,TOT,USD_CAP,A,1983,15065.19966,E
ISL,GDP,TOT,USD_CAP,A,1984,16086.46904,E
ISL,GDP,TOT,USD_CAP,A,1985,17006.37697,E
ISL,GDP,TOT,USD_CAP,A,1986,18299.83094,E
ISL,GDP,TOT,USD_CAP,A,1987,20127.08804,E
ISL,GDP,TOT,USD_CAP,A,1988,20491.52639,E
ISL,GDP,TOT,USD_CAP,A,1989,21108.22662,E
ISL,GDP,TOT,USD_CAP,A,1990,21976.89327,E
ISL,GDP,TOT,USD_CAP,A,1991,22390.12741,E
ISL,GDP,TOT,USD_CAP,A,1992,21861.80725,E
ISL,GDP,TOT,USD_CAP,A,1993,22443.59186,E
ISL,GDP,TOT,USD_CAP,A,1994,23551.63257,E
ISL,GDP,TOT,USD_CAP,A,1995,23948.02065,
ISL,GDP,TOT,USD_CAP,A,1996,24770.38626,
ISL,GDP,TOT,USD_CAP,A,1997,26895.69345,
ISL,GDP,TOT,USD_CAP,A,1998,28747.02415,
ISL,GDP,TOT,USD_CAP,A,1999,29576.84157,
ISL,GDP,TOT,USD_CAP,A,2000,29779.62274,
ISL,GDP,TOT,USD_CAP,A,2001,31861.26868,
ISL,GDP,TOT,USD_CAP,A,2002,32598.37602,
ISL,GDP,TOT,USD_CAP,A,2003,32724.22097,
ISL,GDP,TOT,USD_CAP,A,2004,35552.17423,
ISL,GDP,TOT,USD_CAP,A,2005,37427.93497,
ISL,GDP,TOT,USD_CAP,A,2006,39632.74879,
ISL,GDP,TOT,USD_CAP,A,2007,41485.52857,
ISL,GDP,TOT,USD_CAP,A,2008,43456.21676,
ISL,GDP,TOT,USD_CAP,A,2009,41772.24962,
ISL,GDP,TOT,USD_CAP,A,2010,39780.42536,
ISL,GDP,TOT,USD_CAP,A,2011,40938.66455,
ISL,GDP,TOT,USD_CAP,A,2012,42006.54335,
ISL,GDP,TOT,USD_CAP,A,2013,44404.73159,
ISL,GDP,TOT,USD_CAP,A,2014,45995.00169,
ISL,GDP,TOT,USD_CAP,A,2015,49203.29499,
ISL,GDP,TOT,USD_CAP,A,2016,53486.61577,
ISL,GDP,TOT,USD_CAP,A,2017,55638.49198,
ISL,GDP,TOT,USD_CAP,A,2018,57208.31151,
ISL,GDP,TOT,USD_CAP,A,2019,58194.82957,
ISL,GDP,TOT,USD_CAP,A,2020,53380.98629,
ISL,GDP,TOT,USD_CAP,A,2021,57825.64166,
IRL,GDP,TOT,MLN_USD,A,1970,7248.999,E
IRL,GDP,TOT,MLN_USD,A,1971,7880.745,E
IRL,GDP,TOT,MLN_USD,A,1972,8754.964,E
IRL,GDP,TOT,MLN_USD,A,1973,9670.736,E
IRL,GDP,TOT,MLN_USD,A,1974,10990.047,E
IRL,GDP,TOT,MLN_USD,A,1975,12687.263,E
IRL,GDP,TOT,MLN_USD,A,1976,13572.194,E
IRL,GDP,TOT,MLN_USD,A,1977,15599.183,E
IRL,GDP,TOT,MLN_USD,A,1978,17896.328,E
IRL,GDP,TOT,MLN_USD,A,1979,19976.696,E
IRL,GDP,TOT,MLN_USD,A,1980,22451.92,E
IRL,GDP,TOT,MLN_USD,A,1981,25393.57,E
IRL,GDP,TOT,MLN_USD,A,1982,27578.133,E
IRL,GDP,TOT,MLN_USD,A,1983,28588.297,E
IRL,GDP,TOT,MLN_USD,A,1984,30909.429,E
IRL,GDP,TOT,MLN_USD,A,1985,32870.831,E
IRL,GDP,TOT,MLN_USD,A,1986,33389.186,E
IRL,GDP,TOT,MLN_USD,A,1987,35810.305,E
IRL,GDP,TOT,MLN_USD,A,1988,39007.764,E
IRL,GDP,TOT,MLN_USD,A,1989,42893.792,E
IRL,GDP,TOT,MLN_USD,A,1990,48267.006,E
IRL,GDP,TOT,MLN_USD,A,1991,50862.158,E
IRL,GDP,TOT,MLN_USD,A,1992,53760.474,E
IRL,GDP,TOT,MLN_USD,A,1993,56516.651,E
IRL,GDP,TOT,MLN_USD,A,1994,61045.988,E
IRL,GDP,TOT,MLN_USD,A,1995,68330.817,
IRL,GDP,TOT,MLN_USD,A,1996,74479.708,
IRL,GDP,TOT,MLN_USD,A,1997,83169.499,
IRL,GDP,TOT,MLN_USD,A,1998,93160.909,
IRL,GDP,TOT,MLN_USD,A,1999,101534.479,
IRL,GDP,TOT,MLN_USD,A,2000,114937.732,
IRL,GDP,TOT,MLN_USD,A,2001,125913.057,
IRL,GDP,TOT,MLN_USD,A,2002,138490.842,
IRL,GDP,TOT,MLN_USD,A,2003,145005.765,
IRL,GDP,TOT,MLN_USD,A,2004,157655.24,
IRL,GDP,TOT,MLN_USD,A,2005,168336.081,
IRL,GDP,TOT,MLN_USD,A,2006,189031.104,
IRL,GDP,TOT,MLN_USD,A,2007,205753.769,
IRL,GDP,TOT,MLN_USD,A,2008,198299.13,
IRL,GDP,TOT,MLN_USD,A,2009,188086.888,
IRL,GDP,TOT,MLN_USD,A,2010,197013.028,
IRL,GDP,TOT,MLN_USD,A,2011,206471.066,
IRL,GDP,TOT,MLN_USD,A,2012,213240.963,
IRL,GDP,TOT,MLN_USD,A,2013,221159.998,
IRL,GDP,TOT,MLN_USD,A,2014,238002.345,
IRL,GDP,TOT,MLN_USD,A,2015,324570.163,
IRL,GDP,TOT,MLN_USD,A,2016,339999.931,
IRL,GDP,TOT,MLN_USD,A,2017,373770.633,
IRL,GDP,TOT,MLN_USD,A,2018,411558.745,
IRL,GDP,TOT,MLN_USD,A,2019,431161.036,
IRL,GDP,TOT,MLN_USD,A,2020,465413.328,
IRL,GDP,TOT,MLN_USD,A,2021,543577.727,
IRL,GDP,TOT,USD_CAP,A,1970,2457.287819,E
IRL,GDP,TOT,USD_CAP,A,1971,2646.321373,E
IRL,GDP,TOT,USD_CAP,A,1972,2895.16021,E
IRL,GDP,TOT,USD_CAP,A,1973,3147.001772,E
IRL,GDP,TOT,USD_CAP,A,1974,3517.940732,E
IRL,GDP,TOT,USD_CAP,A,1975,3993.472764,E
IRL,GDP,TOT,USD_CAP,A,1976,4204.521012,E
IRL,GDP,TOT,USD_CAP,A,1977,4767.476512,E
IRL,GDP,TOT,USD_CAP,A,1978,5400.219692,E
IRL,GDP,TOT,USD_CAP,A,1979,5931.322941,E
IRL,GDP,TOT,USD_CAP,A,1980,6601.56436,E
IRL,GDP,TOT,USD_CAP,A,1981,7375.419778,E
IRL,GDP,TOT,USD_CAP,A,1982,7924.750739,E
IRL,GDP,TOT,USD_CAP,A,1983,8156.432684,E
IRL,GDP,TOT,USD_CAP,A,1984,8758.693316,E
IRL,GDP,TOT,USD_CAP,A,1985,9282.923245,E
IRL,GDP,TOT,USD_CAP,A,1986,9426.647653,E
IRL,GDP,TOT,USD_CAP,A,1987,10107.33996,E
IRL,GDP,TOT,USD_CAP,A,1988,11047.22847,E
IRL,GDP,TOT,USD_CAP,A,1989,12220.45369,E
IRL,GDP,TOT,USD_CAP,A,1990,13766.97262,E
IRL,GDP,TOT,USD_CAP,A,1991,14424.88872,E
IRL,GDP,TOT,USD_CAP,A,1992,15122.4963,E
IRL,GDP,TOT,USD_CAP,A,1993,15813.27677,E
IRL,GDP,TOT,USD_CAP,A,1994,17023.42103,E
IRL,GDP,TOT,USD_CAP,A,1995,18973.93093,
IRL,GDP,TOT,USD_CAP,A,1996,20539.89362,
IRL,GDP,TOT,USD_CAP,A,1997,22697.24064,
IRL,GDP,TOT,USD_CAP,A,1998,25082.58476,
IRL,GDP,TOT,USD_CAP,A,1999,27041.62266,
IRL,GDP,TOT,USD_CAP,A,2000,30212.99659,
IRL,GDP,TOT,USD_CAP,A,2001,32587.80576,
IRL,GDP,TOT,USD_CAP,A,2002,35222.88196,
IRL,GDP,TOT,USD_CAP,A,2003,36278.79551,
IRL,GDP,TOT,USD_CAP,A,2004,38761.39742,
IRL,GDP,TOT,USD_CAP,A,2005,40465.54024,
IRL,GDP,TOT,USD_CAP,A,2006,44271.38347,
IRL,GDP,TOT,USD_CAP,A,2007,46760.27537,
IRL,GDP,TOT,USD_CAP,A,2008,44105.30562,
IRL,GDP,TOT,USD_CAP,A,2009,41436.63359,
IRL,GDP,TOT,USD_CAP,A,2010,43206.80007,
IRL,GDP,TOT,USD_CAP,A,2011,45095.36462,
IRL,GDP,TOT,USD_CAP,A,2012,46382.55403,
IRL,GDP,TOT,USD_CAP,A,2013,47869.69423,
IRL,GDP,TOT,USD_CAP,A,2014,51156.23672,
IRL,GDP,TOT,USD_CAP,A,2015,69119.64505,
IRL,GDP,TOT,USD_CAP,A,2016,71594.09569,
IRL,GDP,TOT,USD_CAP,A,2017,77831.99278,
IRL,GDP,TOT,USD_CAP,A,2018,84671.52763,
IRL,GDP,TOT,USD_CAP,A,2019,87506.77843,
IRL,GDP,TOT,USD_CAP,A,2020,93450.3742,
IRL,GDP,TOT,USD_CAP,A,2021,108312.0181,
ITA,GDP,TOT,MLN_USD,A,1970,195385.195,E
ITA,GDP,TOT,MLN_USD,A,1971,209021.977,E
ITA,GDP,TOT,MLN_USD,A,1972,226104.842,E
ITA,GDP,TOT,MLN_USD,A,1973,255489.964,E
ITA,GDP,TOT,MLN_USD,A,1974,293797.566,E
ITA,GDP,TOT,MLN_USD,A,1975,314301.248,E
ITA,GDP,TOT,MLN_USD,A,1976,355226.123,E
ITA,GDP,TOT,MLN_USD,A,1977,386958.342,E
ITA,GDP,TOT,MLN_USD,A,1978,427596.217,E
ITA,GDP,TOT,MLN_USD,A,1979,490667.17,E
ITA,GDP,TOT,MLN_USD,A,1980,553339.744,E
ITA,GDP,TOT,MLN_USD,A,1981,610811.018,E
ITA,GDP,TOT,MLN_USD,A,1982,651230.852,E
ITA,GDP,TOT,MLN_USD,A,1983,684650.631,E
ITA,GDP,TOT,MLN_USD,A,1984,732233.416,E
ITA,GDP,TOT,MLN_USD,A,1985,776526.348,E
ITA,GDP,TOT,MLN_USD,A,1986,814820.514,E
ITA,GDP,TOT,MLN_USD,A,1987,861621.379,E
ITA,GDP,TOT,MLN_USD,A,1988,929428.837,E
ITA,GDP,TOT,MLN_USD,A,1989,998592.913,E
ITA,GDP,TOT,MLN_USD,A,1990,1056545.654,E
ITA,GDP,TOT,MLN_USD,A,1991,1109079.592,E
ITA,GDP,TOT,MLN_USD,A,1992,1143818.172,E
ITA,GDP,TOT,MLN_USD,A,1993,1160944.771,E
ITA,GDP,TOT,MLN_USD,A,1994,1211241.323,E
ITA,GDP,TOT,MLN_USD,A,1995,1272339.624,
ITA,GDP,TOT,MLN_USD,A,1996,1310778.513,
ITA,GDP,TOT,MLN_USD,A,1997,1358305.262,
ITA,GDP,TOT,MLN_USD,A,1998,1423868.237,
ITA,GDP,TOT,MLN_USD,A,1999,1457193.11,
ITA,GDP,TOT,MLN_USD,A,2000,1541560.802,
ITA,GDP,TOT,MLN_USD,A,2001,1597196.303,
ITA,GDP,TOT,MLN_USD,A,2002,1639680.501,
ITA,GDP,TOT,MLN_USD,A,2003,1673369.915,
ITA,GDP,TOT,MLN_USD,A,2004,1704872.813,
ITA,GDP,TOT,MLN_USD,A,2005,1746658.11,
ITA,GDP,TOT,MLN_USD,A,2006,1886981.526,
ITA,GDP,TOT,MLN_USD,A,2007,1995154.341,
ITA,GDP,TOT,MLN_USD,A,2008,2089717.307,
ITA,GDP,TOT,MLN_USD,A,2009,2044872.135,
ITA,GDP,TOT,MLN_USD,A,2010,2084102.928,
ITA,GDP,TOT,MLN_USD,A,2011,2173169.961,
ITA,GDP,TOT,MLN_USD,A,2012,2172383.108,
ITA,GDP,TOT,MLN_USD,A,2013,2187376.607,
ITA,GDP,TOT,MLN_USD,A,2014,2200256.409,
ITA,GDP,TOT,MLN_USD,A,2015,2240922.483,
ITA,GDP,TOT,MLN_USD,A,2016,2420672.141,
ITA,GDP,TOT,MLN_USD,A,2017,2517184.468,
ITA,GDP,TOT,MLN_USD,A,2018,2600326.872,
ITA,GDP,TOT,MLN_USD,A,2019,2650548.961,
ITA,GDP,TOT,MLN_USD,A,2020,2496156.66,
ITA,GDP,TOT,MLN_USD,A,2021,2755260.264,
ITA,GDP,TOT,USD_CAP,A,1970,3630.217344,E
ITA,GDP,TOT,USD_CAP,A,1971,3865.51596,E
ITA,GDP,TOT,USD_CAP,A,1972,4157.768249,E
ITA,GDP,TOT,USD_CAP,A,1973,4666.364033,E
ITA,GDP,TOT,USD_CAP,A,1974,5331.024643,E
ITA,GDP,TOT,USD_CAP,A,1975,5669.112173,E
ITA,GDP,TOT,USD_CAP,A,1976,6375.394134,E
ITA,GDP,TOT,USD_CAP,A,1977,6915.478076,E
ITA,GDP,TOT,USD_CAP,A,1978,7614.557123,E
ITA,GDP,TOT,USD_CAP,A,1979,8712.485947,E
ITA,GDP,TOT,USD_CAP,A,1980,9805.09488,E
ITA,GDP,TOT,USD_CAP,A,1981,10808.84402,E
ITA,GDP,TOT,USD_CAP,A,1982,11517.34244,E
ITA,GDP,TOT,USD_CAP,A,1983,12103.97816,E
ITA,GDP,TOT,USD_CAP,A,1984,12942.31399,E
ITA,GDP,TOT,USD_CAP,A,1985,13721.21952,E
ITA,GDP,TOT,USD_CAP,A,1986,14397.08874,E
ITA,GDP,TOT,USD_CAP,A,1987,15222.48157,E
ITA,GDP,TOT,USD_CAP,A,1988,16412.50796,E
ITA,GDP,TOT,USD_CAP,A,1989,17620.63165,E
ITA,GDP,TOT,USD_CAP,A,1990,18627.65437,E
ITA,GDP,TOT,USD_CAP,A,1991,19534.47512,E
ITA,GDP,TOT,USD_CAP,A,1992,20138.67208,E
ITA,GDP,TOT,USD_CAP,A,1993,20427.73185,E
ITA,GDP,TOT,USD_CAP,A,1994,21308.38976,E
ITA,GDP,TOT,USD_CAP,A,1995,22382.88842,
ITA,GDP,TOT,USD_CAP,A,1996,23052.61339,
ITA,GDP,TOT,USD_CAP,A,1997,23875.82548,
ITA,GDP,TOT,USD_CAP,A,1998,25021.10009,
ITA,GDP,TOT,USD_CAP,A,1999,25602.38648,
ITA,GDP,TOT,USD_CAP,A,2000,27072.42624,
ITA,GDP,TOT,USD_CAP,A,2001,28030.92154,
ITA,GDP,TOT,USD_CAP,A,2002,28721.07628,
ITA,GDP,TOT,USD_CAP,A,2003,29153.1923,
ITA,GDP,TOT,USD_CAP,A,2004,29481.68563,
ITA,GDP,TOT,USD_CAP,A,2005,30028.48898,
ITA,GDP,TOT,USD_CAP,A,2006,32311.38283,
ITA,GDP,TOT,USD_CAP,A,2007,33956.49039,
ITA,GDP,TOT,USD_CAP,A,2008,35292.60186,
ITA,GDP,TOT,USD_CAP,A,2009,34335.57162,
ITA,GDP,TOT,USD_CAP,A,2010,34839.91696,
ITA,GDP,TOT,USD_CAP,A,2011,36203.32852,
ITA,GDP,TOT,USD_CAP,A,2012,36091.37396,
ITA,GDP,TOT,USD_CAP,A,2013,36267.92535,
ITA,GDP,TOT,USD_CAP,A,2014,36475.97606,
ITA,GDP,TOT,USD_CAP,A,2015,37206.33182,
ITA,GDP,TOT,USD_CAP,A,2016,40267.22262,
ITA,GDP,TOT,USD_CAP,A,2017,41951.46633,
ITA,GDP,TOT,USD_CAP,A,2018,43427.66314,
ITA,GDP,TOT,USD_CAP,A,2019,44376.17444,
ITA,GDP,TOT,USD_CAP,A,2020,41995.3374,
ITA,GDP,TOT,USD_CAP,A,2021,46612.65857,
JPN,GDP,TOT,MLN_USD,A,1970,355870.933,E
JPN,GDP,TOT,MLN_USD,A,1971,391480.67,E
JPN,GDP,TOT,MLN_USD,A,1972,442764.615,E
JPN,GDP,TOT,MLN_USD,A,1973,504542.058,E
JPN,GDP,TOT,MLN_USD,A,1974,543206.115,E
JPN,GDP,TOT,MLN_USD,A,1975,611870.338,E
JPN,GDP,TOT,MLN_USD,A,1976,671204.194,E
JPN,GDP,TOT,MLN_USD,A,1977,744207.685,E
JPN,GDP,TOT,MLN_USD,A,1978,838547.835,E
JPN,GDP,TOT,MLN_USD,A,1979,957920.051,E
JPN,GDP,TOT,MLN_USD,A,1980,1073878.026,
JPN,GDP,TOT,MLN_USD,A,1981,1224749.496,
JPN,GDP,TOT,MLN_USD,A,1982,1343260.276,
JPN,GDP,TOT,MLN_USD,A,1983,1446188.928,
JPN,GDP,TOT,MLN_USD,A,1984,1563779.253,
JPN,GDP,TOT,MLN_USD,A,1985,1696480.554,
JPN,GDP,TOT,MLN_USD,A,1986,1787651.217,
JPN,GDP,TOT,MLN_USD,A,1987,1916903.769,
JPN,GDP,TOT,MLN_USD,A,1988,2116396.473,
JPN,GDP,TOT,MLN_USD,A,1989,2306802.033,
JPN,GDP,TOT,MLN_USD,A,1990,2508003.933,
JPN,GDP,TOT,MLN_USD,A,1991,2683565.892,
JPN,GDP,TOT,MLN_USD,A,1992,2769730.141,
JPN,GDP,TOT,MLN_USD,A,1993,2821239.988,
JPN,GDP,TOT,MLN_USD,A,1994,2856992.794,
JPN,GDP,TOT,MLN_USD,A,1995,2993644.743,
JPN,GDP,TOT,MLN_USD,A,1996,3143992.145,
JPN,GDP,TOT,MLN_USD,A,1997,3229588.927,
JPN,GDP,TOT,MLN_USD,A,1998,3224451.313,
JPN,GDP,TOT,MLN_USD,A,1999,3258971.755,
JPN,GDP,TOT,MLN_USD,A,2000,3461199.211,
JPN,GDP,TOT,MLN_USD,A,2001,3552841.441,
JPN,GDP,TOT,MLN_USD,A,2002,3647933.242,
JPN,GDP,TOT,MLN_USD,A,2003,3753919.246,
JPN,GDP,TOT,MLN_USD,A,2004,3938955.766,
JPN,GDP,TOT,MLN_USD,A,2005,4110440.486,
JPN,GDP,TOT,MLN_USD,A,2006,4300322.188,
JPN,GDP,TOT,MLN_USD,A,2007,4482081.29,
JPN,GDP,TOT,MLN_USD,A,2008,4517267.524,
JPN,GDP,TOT,MLN_USD,A,2009,4295628.986,
JPN,GDP,TOT,MLN_USD,A,2010,4525401.306,
JPN,GDP,TOT,MLN_USD,A,2011,4629400.467,
JPN,GDP,TOT,MLN_USD,A,2012,4799612.88,
JPN,GDP,TOT,MLN_USD,A,2013,5021591.104,
JPN,GDP,TOT,MLN_USD,A,2014,5034454.619,
JPN,GDP,TOT,MLN_USD,A,2015,5199915.223,
JPN,GDP,TOT,MLN_USD,A,2016,5158900.414,
JPN,GDP,TOT,MLN_USD,A,2017,5262254.967,
JPN,GDP,TOT,MLN_USD,A,2018,5340832.208,
JPN,GDP,TOT,MLN_USD,A,2019,5354366.278,
JPN,GDP,TOT,MLN_USD,A,2020,5315620.636,
JPN,GDP,TOT,MLN_USD,A,2021,5600522.212,E
JPN,GDP,TOT,USD_CAP,A,1970,3423.4527,E
JPN,GDP,TOT,USD_CAP,A,1971,3728.984807,E
JPN,GDP,TOT,USD_CAP,A,1972,4160.681839,E
JPN,GDP,TOT,USD_CAP,A,1973,4632.996761,E
JPN,GDP,TOT,USD_CAP,A,1974,4920.112643,E
JPN,GDP,TOT,USD_CAP,A,1975,5474.455907,E
JPN,GDP,TOT,USD_CAP,A,1976,5938.754932,E
JPN,GDP,TOT,USD_CAP,A,1977,6520.501737,E
JPN,GDP,TOT,USD_CAP,A,1978,7280.589542,E
JPN,GDP,TOT,USD_CAP,A,1979,8248.122461,E
JPN,GDP,TOT,USD_CAP,A,1980,9173.740186,
JPN,GDP,TOT,USD_CAP,A,1981,10387.86023,
JPN,GDP,TOT,USD_CAP,A,1982,11313.76151,
JPN,GDP,TOT,USD_CAP,A,1983,12098.3547,
JPN,GDP,TOT,USD_CAP,A,1984,12998.45603,
JPN,GDP,TOT,USD_CAP,A,1985,14014.82502,
JPN,GDP,TOT,USD_CAP,A,1986,14693.82884,
JPN,GDP,TOT,USD_CAP,A,1987,15681.60546,
JPN,GDP,TOT,USD_CAP,A,1988,17242.22146,
JPN,GDP,TOT,USD_CAP,A,1989,18723.2826,
JPN,GDP,TOT,USD_CAP,A,1990,20289.48826,
JPN,GDP,TOT,USD_CAP,A,1991,21624.04729,
JPN,GDP,TOT,USD_CAP,A,1992,22234.86269,
JPN,GDP,TOT,USD_CAP,A,1993,22581.12014,
JPN,GDP,TOT,USD_CAP,A,1994,22834.75171,
JPN,GDP,TOT,USD_CAP,A,1995,23865.91364,
JPN,GDP,TOT,USD_CAP,A,1996,25009.68209,
JPN,GDP,TOT,USD_CAP,A,1997,25629.42066,
JPN,GDP,TOT,USD_CAP,A,1998,25520.19654,
JPN,GDP,TOT,USD_CAP,A,1999,25744.91658,
JPN,GDP,TOT,USD_CAP,A,2000,27289.85193,
JPN,GDP,TOT,USD_CAP,A,2001,27946.08314,
JPN,GDP,TOT,USD_CAP,A,2002,28633.69892,
JPN,GDP,TOT,USD_CAP,A,2003,29411.59288,
JPN,GDP,TOT,USD_CAP,A,2004,30837.17542,
JPN,GDP,TOT,USD_CAP,A,2005,32174.40011,
JPN,GDP,TOT,USD_CAP,A,2006,33638.84126,
JPN,GDP,TOT,USD_CAP,A,2007,35021.73222,
JPN,GDP,TOT,USD_CAP,A,2008,35278.74985,
JPN,GDP,TOT,USD_CAP,A,2009,33550.68955,
JPN,GDP,TOT,USD_CAP,A,2010,35342.82472,
JPN,GDP,TOT,USD_CAP,A,2011,36215.00627,
JPN,GDP,TOT,USD_CAP,A,2012,37628.67599,
JPN,GDP,TOT,USD_CAP,A,2013,39436.68259,
JPN,GDP,TOT,USD_CAP,A,2014,39559.76347,
JPN,GDP,TOT,USD_CAP,A,2015,40908.78155,
JPN,GDP,TOT,USD_CAP,A,2016,40642.70453,
JPN,GDP,TOT,USD_CAP,A,2017,41531.22162,
JPN,GDP,TOT,USD_CAP,A,2018,42239.05007,
JPN,GDP,TOT,USD_CAP,A,2019,42438.75595,
JPN,GDP,TOT,USD_CAP,A,2020,42285.32569,
JPN,GDP,TOT,USD_CAP,A,2021,44624.96384,E
KOR,GDP,TOT,MLN_USD,A,1970,19360.946,
KOR,GDP,TOT,MLN_USD,A,1971,22487.595,
KOR,GDP,TOT,MLN_USD,A,1972,25152.141,
KOR,GDP,TOT,MLN_USD,A,1973,30483.038,
KOR,GDP,TOT,MLN_USD,A,1974,36386.53,
KOR,GDP,TOT,MLN_USD,A,1975,42873.785,
KOR,GDP,TOT,MLN_USD,A,1976,51213.792,
KOR,GDP,TOT,MLN_USD,A,1977,61106.159,
KOR,GDP,TOT,MLN_USD,A,1978,72567.984,
KOR,GDP,TOT,MLN_USD,A,1979,85403.228,
KOR,GDP,TOT,MLN_USD,A,1980,91585.339,
KOR,GDP,TOT,MLN_USD,A,1981,107515.66,
KOR,GDP,TOT,MLN_USD,A,1982,123676.871,
KOR,GDP,TOT,MLN_USD,A,1983,145712.222,
KOR,GDP,TOT,MLN_USD,A,1984,166898.807,
KOR,GDP,TOT,MLN_USD,A,1985,185673.604,
KOR,GDP,TOT,MLN_USD,A,1986,210868.183,
KOR,GDP,TOT,MLN_USD,A,1987,243576.231,
KOR,GDP,TOT,MLN_USD,A,1988,282397.397,
KOR,GDP,TOT,MLN_USD,A,1989,314225.056,
KOR,GDP,TOT,MLN_USD,A,1990,358187.125,
KOR,GDP,TOT,MLN_USD,A,1991,410211.322,
KOR,GDP,TOT,MLN_USD,A,1992,445566.679,
KOR,GDP,TOT,MLN_USD,A,1993,487498.211,
KOR,GDP,TOT,MLN_USD,A,1994,544057.83,
KOR,GDP,TOT,MLN_USD,A,1995,608871.842,
KOR,GDP,TOT,MLN_USD,A,1996,668944.044,
KOR,GDP,TOT,MLN_USD,A,1997,722468.659,
KOR,GDP,TOT,MLN_USD,A,1998,693124.625,
KOR,GDP,TOT,MLN_USD,A,1999,783492.526,
KOR,GDP,TOT,MLN_USD,A,2000,871475.638,
KOR,GDP,TOT,MLN_USD,A,2001,934349.292,
KOR,GDP,TOT,MLN_USD,A,2002,1019446.686,
KOR,GDP,TOT,MLN_USD,A,2003,1058222.737,
KOR,GDP,TOT,MLN_USD,A,2004,1143105.568,
KOR,GDP,TOT,MLN_USD,A,2005,1213618.157,
KOR,GDP,TOT,MLN_USD,A,2006,1302227.991,
KOR,GDP,TOT,MLN_USD,A,2007,1414985.951,
KOR,GDP,TOT,MLN_USD,A,2008,1468996.086,
KOR,GDP,TOT,MLN_USD,A,2009,1454994.406,
KOR,GDP,TOT,MLN_USD,A,2010,1572680.44,
KOR,GDP,TOT,MLN_USD,A,2011,1625275.456,
